instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/d198_07.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,88168.0,45,0.000118900,0.006036
Instances/Instances 1/d198_08.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,91763.0,48,0.000126800,0.00577
Instances/Instances 1/d198_09.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,89474.0,48,0.000123900,0.005824
Instances/Instances 1/d198_10.gt,197,100.0,86400.0,PTVRP_LAYERED_SAFE,92588.0,50,0.000124300,0.004954
Instances/Instances 1/d2103_01.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1406040.0,385,0.001995900,0.009865
Instances/Instances 1/d2103_02.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1386768.0,409,0.002010000,0.012255
Instances/Instances 1/d2103_03.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1414941.0,401,0.002014900,0.012101
Instances/Instances 1/d2103_04.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1380591.0,394,0.001990300,0.011185
Instances/Instances 1/d2103_05.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1383278.0,391,0.001979000,0.009363
Instances/Instances 1/d2103_06.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1380479.0,419,0.001990200,0.009226
Instances/Instances 1/d2103_07.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1400531.0,394,0.001988000,0.01085
Instances/Instances 1/d2103_08.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1404670.0,403,0.001996900,0.010865
Instances/Instances 1/d2103_09.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1377844.0,373,0.002003100,0.010758
Instances/Instances 1/d2103_10.gt,2102,100.0,86400.0,PTVRP_LAYERED_SAFE,1392606.0,397,0.001982900,0.009974
Instances/Instances 1/d493_01.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,218874.0,121,0.000402400,0.007476
Instances/Instances 1/d493_02.gt,492,100.0,86400.0,PTVRP_LAYERED_SAFE,208744.0,106,0.000398000,0.007467
