instance,n,Q,horizon,solver,cost,templates,solve_seconds,wall_seconds
Instances/Instances 1/pr1002_01.gt,1001,100.0,86400.0,PTVRP_LINEAR,3794045.0,55,0.000035400,0.007876
Instances/Instances 1/pr1002_02.gt,1001,100.0,86400.0,PTVRP_LINEAR,3645921.0,53,0.000036400,0.009793
Instances/Instances 1/pr1002_03.gt,1001,100.0,86400.0,PTVRP_LINEAR,3794249.0,55,0.000035200,0.009101
Instances/Instances 1/pr1002_04.gt,1001,100.0,86400.0,PTVRP_LINEAR,3725376.0,52,0.000037000,0.007659
Instances/Instances 1/pr1002_05.gt,1001,100.0,86400.0,PTVRP_LINEAR,3701125.0,53,0.000035900,0.006456
Instances/Instances 1/pr1002_06.gt,1001,100.0,86400.0,PTVRP_LINEAR,3665171.0,53,0.000036300,0.008247
Instances/Instances 1/pr1002_07.gt,1001,100.0,86400.0,PTVRP_LINEAR,3709501.0,52,0.000035900,0.007137
Instances/Instances 1/pr1002_08.gt,1001,100.0,86400.0,PTVRP_LINEAR,3736156.0,57,0.000036400,0.007986
Instances/Instances 1/pr1002_09.gt,1001,100.0,86400.0,PTVRP_LINEAR,3703565.0,54,0.000036400,0.006019
Instances/Instances 1/pr1002_10.gt,1001,100.0,86400.0,PTVRP_LINEAR,3660193.0,53,0.000040300,0.007059
Instances/Instances 1/pr107_01.gt,106,100.0,86400.0,PTVRP_LINEAR,398181.0,7,0.000004400,0.009215
Instances/Instances 1/pr107_02.gt,106,100.0,86400.0,PTVRP_LINEAR,407669.0,8,0.000005400,0.008892
Instances/Instances 1/pr107_03.gt,106,100.0,86400.0,PTVRP_LINEAR,437518.0,6,0.000005400,0.008518
Instances/Instances 1/pr107_04.gt,106,100.0,86400.0,PTVRP_LINEAR,382402.0,6,0.000005000,0.010248
Instances/Instances 1/pr107_05.gt,106,100.0,86400.0,PTVRP_LINEAR,425470.0,7,0.000004300,0.008748
Instances/Instances 1/pr107_06.gt,106,100.0,86400.0,PTVRP_LINEAR,411806.0,7,0.000004200,0.008257
Instances/Instances 1/pr107_07.gt,106,100.0,86400.0,PTVRP_LINEAR,452388.0,7,0.000004200,0.008569
Instances/Instances 1/pr107_08.gt,106,100.0,86400.0,PTVRP_LINEAR,436872.0,8,0.000004000,0.00733
Instances/Instances 1/pr107_09.gt,106,100.0,86400.0,PTVRP_LINEAR,446700.0,8,0.000004200,0.00837
Instances/Instances 1/pr107_10.gt,106,100.0,86400.0,PTVRP_LINEAR,431342.0,7,0.000004200,0.006956
Instances/Instances 1/pr124_01.gt,123,100.0,86400.0,PTVRP_LINEAR,495463.0,7,0.000004900,0.008029
Instances/Instances 1/pr124_02.gt,123,100.0,86400.0,PTVRP_LINEAR,499749.0,8,0.000005100,0.005659
Instances/Instances 1/pr124_03.gt,123,100.0,86400.0,PTVRP_LINEAR,463198.0,8,0.000005300,0.00662
Instances/Instances 1/pr124_04.gt,123,100.0,86400.0,PTVRP_LINEAR,473362.0,8,0.000004800,0.007116
Instances/Instances 1/pr124_05.gt,123,100.0,86400.0,PTVRP_LINEAR,492629.0,8,0.000005400,0.006822
Instances/Instances 1/pr124_06.gt,123,100.0,86400.0,PTVRP_LINEAR,500508.0,8,0.000005100,0.009276
Instances/Instances 1/pr124_07.gt,123,100.0,86400.0,PTVRP_LINEAR,465832.0,8,0.000005700,0.007949
Instances/Instances 1/pr124_08.gt,123,100.0,86400.0,PTVRP_LINEAR,477066.0,8,0.000004900,0.00594
Instances/Instances 1/pr124_09.gt,123,100.0,86400.0,PTVRP_LINEAR,468507.0,8,0.000005000,0.005163
Instances/Instances 1/pr124_10.gt,123,100.0,86400.0,PTVRP_LINEAR,480926.0,8,0.000005400,0.008166
Instances/Instances 1/pr136_01.gt,135,100.0,86400.0,PTVRP_LINEAR,621342.0,10,0.000005700,0.006869
Instances/Instances 1/pr136_02.gt,135,100.0,86400.0,PTVRP_LINEAR,633252.0,10,0.000005800,0.007617
Instances/Instances 1/pr136_03.gt,135,100.0,86400.0,PTVRP_LINEAR,640550.0,10,0.000005800,0.007819
Instances/Instances 1/pr136_04.gt,135,100.0,86400.0,PTVRP_LINEAR,662976.0,10,0.000005900,0.009379
Instances/Instances 1/pr136_05.gt,135,100.0,86400.0,PTVRP_LINEAR,663965.0,10,0.000005900,0.007043
Instances/Instances 1/pr136_06.gt,135,100.0,86400.0,PTVRP_LINEAR,631922.0,10,0.000006000,0.009531
Instances/Instances 1/pr136_07.gt,135,100.0,86400.0,PTVRP_LINEAR,620545.0,10,0.000005700,0.007329
Instances/Instances 1/pr136_08.gt,135,100.0,86400.0,PTVRP_LINEAR,636773.0,10,0.000006300,0.008453
Instances/Instances 1/pr136_09.gt,135,100.0,86400.0,PTVRP_LINEAR,592589.0,12,0.000005700,0.006867
Instances/Instances 1/pr136_10.gt,135,100.0,86400.0,PTVRP_LINEAR,645559.0,10,0.000006500,0.008585
Instances/Instances 1/pr144_01.gt,143,100.0,86400.0,PTVRP_LINEAR,538272.0,9,0.000005700,0.006613
Instances/Instances 1/pr144_02.gt,143,100.0,86400.0,PTVRP_LINEAR,538860.0,8,0.000006100,0.008979
Instances/Instances 1/pr144_03.gt,143,100.0,86400.0,PTVRP_LINEAR,565267.0,8,0.000005800,0.006573
Instances/Instances 1/pr144_04.gt,143,100.0,86400.0,PTVRP_LINEAR,533995.0,9,0.000006100,0.008696
Instances/Instances 1/pr144_05.gt,143,100.0,86400.0,PTVRP_LINEAR,563609.0,9,0.000006200,0.005689
Instances/Instances 1/pr144_06.gt,143,100.0,86400.0,PTVRP_LINEAR,548737.0,9,0.000006100,0.0075
Instances/Instances 1/pr144_07.gt,143,100.0,86400.0,PTVRP_LINEAR,552048.0,8,0.000005900,0.007601
Instances/Instances 1/pr144_08.gt,143,100.0,86400.0,PTVRP_LINEAR,547707.0,8,0.000006600,0.007644
Instances/Instances 1/pr144_09.gt,143,100.0,86400.0,PTVRP_LINEAR,599905.0,9,0.000005800,0.00692
Instances/Instances 1/pr144_10.gt,143,100.0,86400.0,PTVRP_LINEAR,447170.0,9,0.000007100,0.008294
Instances/Instances 1/pr152_01.gt,151,100.0,86400.0,PTVRP_LINEAR,638703.0,10,0.000006500,0.007737
Instances/Instances 1/pr152_02.gt,151,100.0,86400.0,PTVRP_LINEAR,629335.0,10,0.000007100,0.007707
Instances/Instances 1/pr152_03.gt,151,100.0,86400.0,PTVRP_LINEAR,670740.0,10,0.000006500,0.007983
Instances/Instances 1/pr152_04.gt,151,100.0,86400.0,PTVRP_LINEAR,595764.0,11,0.000007100,0.006368
Instances/Instances 1/pr152_05.gt,151,100.0,86400.0,PTVRP_LINEAR,621461.0,11,0.000006300,0.006943
Instances/Instances 1/pr152_06.gt,151,100.0,86400.0,PTVRP_LINEAR,637548.0,12,0.000006600,0.005892
Instances/Instances 1/pr152_07.gt,151,100.0,86400.0,PTVRP_LINEAR,658743.0,10,0.000006900,0.008768
Instances/Instances 1/pr152_08.gt,151,100.0,86400.0,PTVRP_LINEAR,647332.0,11,0.000006300,0.006454
Instances/Instances 1/pr152_09.gt,151,100.0,86400.0,PTVRP_LINEAR,630826.0,10,0.000007400,0.008753
Instances/Instances 1/pr152_10.gt,151,100.0,86400.0,PTVRP_LINEAR,625994.0,10,0.000006300,0.008011
Instances/Instances 1/pr226_01.gt,225,100.0,86400.0,PTVRP_LINEAR,926803.0,15,0.000008900,0.008423
Instances/Instances 1/pr226_02.gt,225,100.0,86400.0,PTVRP_LINEAR,913452.0,15,0.000008700,0.00628
Instances/Instances 1/pr226_03.gt,225,100.0,86400.0,PTVRP_LINEAR,884591.0,15,0.000009300,0.006461
Instances/Instances 1/pr226_04.gt,225,100.0,86400.0,PTVRP_LINEAR,965007.0,15,0.000008900,0.005544
Instances/Instances 1/pr226_05.gt,225,100.0,86400.0,PTVRP_LINEAR,932437.0,14,0.000009000,0.006807
Instances/Instances 1/pr226_06.gt,225,100.0,86400.0,PTVRP_LINEAR,931532.0,14,0.000009000,0.006644
Instances/Instances 1/pr226_07.gt,225,100.0,86400.0,PTVRP_LINEAR,944233.0,14,0.000008400,0.005797
Instances/Instances 1/pr226_08.gt,225,100.0,86400.0,PTVRP_LINEAR,996057.0,14,0.000009700,0.008161
Instances/Instances 1/pr226_09.gt,225,100.0,86400.0,PTVRP_LINEAR,968082.0,14,0.000008900,0.006416
Instances/Instances 1/pr226_10.gt,225,100.0,86400.0,PTVRP_LINEAR,961757.0,14,0.000009100,0.008715
Instances/Instances 1/pr2392_01.gt,2391,100.0,86400.0,PTVRP_LINEAR,7773021.0,108,0.000112600,0.008648
Instances/Instances 1/pr2392_02.gt,2391,100.0,86400.0,PTVRP_LINEAR,7983380.0,108,0.000093300,0.010666
Instances/Instances 1/pr2392_03.gt,2391,100.0,86400.0,PTVRP_LINEAR,8030286.0,108,0.000099000,0.008135
Instances/Instances 1/pr2392_04.gt,2391,100.0,86400.0,PTVRP_LINEAR,7971864.0,110,0.000093900,0.009542
Instances/Instances 1/pr2392_05.gt,2391,100.0,86400.0,PTVRP_LINEAR,7949204.0,111,0.000095800,0.010108
Instances/Instances 1/pr2392_06.gt,2391,100.0,86400.0,PTVRP_LINEAR,8249932.0,110,0.000093300,0.008648
Instances/Instances 1/pr2392_07.gt,2391,100.0,86400.0,PTVRP_LINEAR,8041275.0,109,0.000093900,0.010003
Instances/Instances 1/pr2392_08.gt,2391,100.0,86400.0,PTVRP_LINEAR,8087670.0,110,0.000092900,0.007736
Instances/Instances 1/pr2392_09.gt,2391,100.0,86400.0,PTVRP_LINEAR,8029919.0,111,0.000093900,0.009529
Instances/Instances 1/pr2392_10.gt,2391,100.0,86400.0,PTVRP_LINEAR,8046154.0,109,0.000107700,0.00812
Instances/Instances 1/pr264_01.gt,263,100.0,86400.0,PTVRP_LINEAR,726852.0,10,0.000010100,0.00726
Instances/Instances 1/pr264_02.gt,263,100.0,86400.0,PTVRP_LINEAR,783972.0,12,0.000009900,0.00536
Instances/Instances 1/pr264_03.gt,263,100.0,86400.0,PTVRP_LINEAR,784864.0,11,0.000010100,0.008585
Instances/Instances 1/pr264_04.gt,263,100.0,86400.0,PTVRP_LINEAR,782072.0,11,0.000010400,0.00588
Instances/Instances 1/pr264_05.gt,263,100.0,86400.0,PTVRP_LINEAR,723022.0,10,0.000010100,0.006916
Instances/Instances 1/pr264_06.gt,263,100.0,86400.0,PTVRP_LINEAR,750112.0,10,0.000010100,0.006553
Instances/Instances 1/pr264_07.gt,263,100.0,86400.0,PTVRP_LINEAR,775929.0,12,0.000010900,0.007741
Instances/Instances 1/pr264_08.gt,263,100.0,86400.0,PTVRP_LINEAR,772632.0,11,0.000010000,0.007156
Instances/Instances 1/pr264_09.gt,263,100.0,86400.0,PTVRP_LINEAR,758907.0,10,0.000010700,0.006314
Instances/Instances 1/pr264_10.gt,263,100.0,86400.0,PTVRP_LINEAR,781449.0,11,0.000010300,0.007418
Instances/Instances 1/pr299_01.gt,298,100.0,86400.0,PTVRP_LINEAR,607591.0,10,0.000011300,0.006796
Instances/Instances 1/pr299_02.gt,298,100.0,86400.0,PTVRP_LINEAR,678922.0,10,0.000011700,0.008278
Instances/Instances 1/pr299_03.gt,298,100.0,86400.0,PTVRP_LINEAR,711645.0,11,0.000011600,0.00731
Instances/Instances 1/pr299_04.gt,298,100.0,86400.0,PTVRP_LINEAR,656037.0,11,0.000011000,0.007315
Instances/Instances 1/pr299_05.gt,298,100.0,86400.0,PTVRP_LINEAR,622739.0,11,0.000010600,0.005912
Instances/Instances 1/pr299_06.gt,298,100.0,86400.0,PTVRP_LINEAR,680052.0,11,0.000011500,0.007015
Instances/Instances 1/pr299_07.gt,298,100.0,86400.0,PTVRP_LINEAR,663093.0,11,0.000010500,0.006057
Instances/Instances 1/pr299_08.gt,298,100.0,86400.0,PTVRP_LINEAR,687974.0,9,0.000011600,0.006181
Instances/Instances 1/pr299_09.gt,298,100.0,86400.0,PTVRP_LINEAR,664212.0,11,0.000011100,0.006856
Instances/Instances 1/pr299_10.gt,298,100.0,86400.0,PTVRP_LINEAR,607572.0,12,0.000010500,0.00602
Instances/Instances 1/pr439_01.gt,438,100.0,86400.0,PTVRP_LINEAR,1238858.0,19,0.000015500,0.008194
Instances/Instances 1/pr439_02.gt,438,100.0,86400.0,PTVRP_LINEAR,1326674.0,19,0.000016100,0.005293
Instances/Instances 1/pr439_03.gt,438,100.0,86400.0,PTVRP_LINEAR,1347697.0,19,0.000017400,0.007041
Instances/Instances 1/pr439_04.gt,438,100.0,86400.0,PTVRP_LINEAR,1264767.0,20,0.000016300,0.006943
Instances/Instances 1/pr439_05.gt,438,100.0,86400.0,PTVRP_LINEAR,1283523.0,22,0.000016600,0.006943
Instances/Instances 1/pr439_06.gt,438,100.0,86400.0,PTVRP_LINEAR,1278819.0,20,0.000015700,0.0082
Instances/Instances 1/pr439_07.gt,438,100.0,86400.0,PTVRP_LINEAR,1336649.0,19,0.000017100,0.00802
Instances/Instances 1/pr439_08.gt,438,100.0,86400.0,PTVRP_LINEAR,1290125.0,20,0.000016600,0.008454
Instances/Instances 1/pr439_09.gt,438,100.0,86400.0,PTVRP_LINEAR,1240674.0,19,0.000017300,0.009217
Instances/Instances 1/pr439_10.gt,438,100.0,86400.0,PTVRP_LINEAR,1273617.0,20,0.000015800,0.007964
Instances/Instances 1/pr76_01.gt,75,100.0,86400.0,PTVRP_LINEAR,479837.0,9,0.000003700,0.006634
Instances/Instances 1/pr76_02.gt,75,100.0,86400.0,PTVRP_LINEAR,463512.0,9,0.000003400,0.005456
Instances/Instances 1/pr76_03.gt,75,100.0,86400.0,PTVRP_LINEAR,483205.0,9,0.000003400,0.006164
Instances/Instances 1/pr76_04.gt,75,100.0,86400.0,PTVRP_LINEAR,442887.0,8,0.000003300,0.007789
Instances/Instances 1/pr76_05.gt,75,100.0,86400.0,PTVRP_LINEAR,456851.0,9,0.000003300,0.006182
Instances/Instances 1/pr76_06.gt,75,100.0,86400.0,PTVRP_LINEAR,440495.0,9,0.000003600,0.008642
Instances/Instances 1/pr76_07.gt,75,100.0,86400.0,PTVRP_LINEAR,475245.0,9,0.000003500,0.006306
Instances/Instances 1/pr76_08.gt,75,100.0,86400.0,PTVRP_LINEAR,456404.0,9,0.000003700,0.00771
Instances/Instances 1/pr76_09.gt,75,100.0,86400.0,PTVRP_LINEAR,439069.0,9,0.000003100,0.006434
Instances/Instances 1/pr76_10.gt,75,100.0,86400.0,PTVRP_LINEAR,460861.0,8,0.000004000,0.007684
Instances/Instances 1/qa194_01.gt,193,100.0,86400.0,PTVRP_LINEAR,199829.0,3,0.000006800,0.006682
Instances/Instances 1/qa194_02.gt,193,100.0,86400.0,PTVRP_LINEAR,198409.0,3,0.000007100,0.00628
Instances/Instances 1/qa194_03.gt,193,100.0,86400.0,PTVRP_LINEAR,194065.0,3,0.000006600,0.006651
Instances/Instances 1/qa194_04.gt,193,100.0,86400.0,PTVRP_LINEAR,204082.0,3,0.000006700,0.006769
Instances/Instances 1/qa194_05.gt,193,100.0,86400.0,PTVRP_LINEAR,207324.0,3,0.000007400,0.008167
Instances/Instances 1/qa194_06.gt,193,100.0,86400.0,PTVRP_LINEAR,201701.0,3,0.000006800,0.006323
Instances/Instances 1/qa194_07.gt,193,100.0,86400.0,PTVRP_LINEAR,181993.0,4,0.000007300,0.007704
Instances/Instances 1/qa194_08.gt,193,100.0,86400.0,PTVRP_LINEAR,196764.0,3,0.000007000,0.006166
Instances/Instances 1/qa194_09.gt,193,100.0,86400.0,PTVRP_LINEAR,190748.0,3,0.000008200,0.006874
Instances/Instances 1/qa194_10.gt,193,100.0,86400.0,PTVRP_LINEAR,195416.0,3,0.000006800,0.006985
Instances/Instances 1/rat195_01.gt,194,100.0,86400.0,PTVRP_LINEAR,93043.0,2,0.000005600,0.006502
Instances/Instances 1/rat195_02.gt,194,100.0,86400.0,PTVRP_LINEAR,91330.0,2,0.000005300,0.008043
Instances/Instances 1/rat195_03.gt,194,100.0,86400.0,PTVRP_LINEAR,92033.0,2,0.000005200,0.005022
Instances/Instances 1/rat195_04.gt,194,100.0,86400.0,PTVRP_LINEAR,90536.0,2,0.000005600,0.009262
Instances/Instances 1/rat195_05.gt,194,100.0,86400.0,PTVRP_LINEAR,91995.0,2,0.000005400,0.005163
Instances/Instances 1/rat195_06.gt,194,100.0,86400.0,PTVRP_LINEAR,91385.0,2,0.000006400,0.006258
Instances/Instances 1/rat195_07.gt,194,100.0,86400.0,PTVRP_LINEAR,90339.0,2,0.000005500,0.007982
Instances/Instances 1/rat195_08.gt,194,100.0,86400.0,PTVRP_LINEAR,89290.0,2,0.000006100,0.007364
Instances/Instances 1/rat195_09.gt,194,100.0,86400.0,PTVRP_LINEAR,91330.0,2,0.000005700,0.008154
Instances/Instances 1/rat195_10.gt,194,100.0,86400.0,PTVRP_LINEAR,91995.0,2,0.000008500,0.008164
Instances/Instances 1/rat575_01.gt,574,100.0,86400.0,PTVRP_LINEAR,308986.0,4,0.000027200,0.007918
Instances/Instances 1/rat575_02.gt,574,100.0,86400.0,PTVRP_LINEAR,299155.0,4,0.000020600,0.008158
Instances/Instances 1/rat575_03.gt,574,100.0,86400.0,PTVRP_LINEAR,287896.0,4,0.000019000,0.007133
Instances/Instances 1/rat575_04.gt,574,100.0,86400.0,PTVRP_LINEAR,303037.0,4,0.000020000,0.007227
Instances/Instances 1/rat575_05.gt,574,100.0,86400.0,PTVRP_LINEAR,300355.0,4,0.000018400,0.007112
Instances/Instances 1/rat575_06.gt,574,100.0,86400.0,PTVRP_LINEAR,290905.0,4,0.000020400,0.007182
Instances/Instances 1/rat575_07.gt,574,100.0,86400.0,PTVRP_LINEAR,306745.0,4,0.000019100,0.007895
Instances/Instances 1/rat575_08.gt,574,100.0,86400.0,PTVRP_LINEAR,300228.0,4,0.000018800,0.007139
Instances/Instances 1/rat575_09.gt,574,100.0,86400.0,PTVRP_LINEAR,299715.0,4,0.000018900,0.007381
Instances/Instances 1/rat575_10.gt,574,100.0,86400.0,PTVRP_LINEAR,303010.0,4,0.000018600,0.007036
Instances/Instances 1/rat783_01.gt,782,100.0,86400.0,PTVRP_LINEAR,378793.0,6,0.000024700,0.00872
Instances/Instances 1/rat783_02.gt,782,100.0,86400.0,PTVRP_LINEAR,375821.0,6,0.000024700,0.006703
Instances/Instances 1/rat783_03.gt,782,100.0,86400.0,PTVRP_LINEAR,378019.0,6,0.000024800,0.008913
Instances/Instances 1/rat783_04.gt,782,100.0,86400.0,PTVRP_LINEAR,376320.0,6,0.000024700,0.006949
Instances/Instances 1/rat783_05.gt,782,100.0,86400.0,PTVRP_LINEAR,375175.0,6,0.000031500,0.009561
Instances/Instances 1/rat783_06.gt,782,100.0,86400.0,PTVRP_LINEAR,377055.0,6,0.000023700,0.007234
Instances/Instances 1/rat783_07.gt,782,100.0,86400.0,PTVRP_LINEAR,382616.0,6,0.000024700,0.008392
Instances/Instances 1/rat783_08.gt,782,100.0,86400.0,PTVRP_LINEAR,374784.0,6,0.000024000,0.005558
Instances/Instances 1/rat783_09.gt,782,100.0,86400.0,PTVRP_LINEAR,383749.0,6,0.000025600,0.00751
Instances/Instances 1/rat783_10.gt,782,100.0,86400.0,PTVRP_LINEAR,374516.0,6,0.000024300,0.006306
Instances/Instances 1/rat99_01.gt,98,100.0,86400.0,PTVRP_LINEAR,32085.0,1,0.000003100,0.007537
Instances/Instances 1/rat99_02.gt,98,100.0,86400.0,PTVRP_LINEAR,32085.0,1,0.000002400,0.007125
Instances/Instances 1/rat99_03.gt,98,100.0,86400.0,PTVRP_LINEAR,36270.0,1,0.000002900,0.006556
Instances/Instances 1/rat99_04.gt,98,100.0,86400.0,PTVRP_LINEAR,36270.0,1,0.000002500,0.007283
Instances/Instances 1/rat99_05.gt,98,100.0,86400.0,PTVRP_LINEAR,33480.0,1,0.000002300,0.006016
Instances/Instances 1/rat99_06.gt,98,100.0,86400.0,PTVRP_LINEAR,36270.0,1,0.000002900,0.00814
Instances/Instances 1/rat99_07.gt,98,100.0,86400.0,PTVRP_LINEAR,36270.0,1,0.000002500,0.005758
Instances/Instances 1/rat99_08.gt,98,100.0,86400.0,PTVRP_LINEAR,36270.0,1,0.000003100,0.007446
Instances/Instances 1/rat99_09.gt,98,100.0,86400.0,PTVRP_LINEAR,36270.0,1,0.000002500,0.005361
Instances/Instances 1/rat99_10.gt,98,100.0,86400.0,PTVRP_LINEAR,32085.0,1,0.000002600,0.006546
Instances/Instances 1/rd100_01.gt,99,100.0,86400.0,PTVRP_LINEAR,113656.0,2,0.000003600,0.008012
Instances/Instances 1/rd100_02.gt,99,100.0,86400.0,PTVRP_LINEAR,119698.0,2,0.000003500,0.006752
Instances/Instances 1/rd100_03.gt,99,100.0,86400.0,PTVRP_LINEAR,126774.0,2,0.000003500,0.007565
Instances/Instances 1/rd100_04.gt,99,100.0,86400.0,PTVRP_LINEAR,127476.0,2,0.000003500,0.006434
Instances/Instances 1/rd100_05.gt,99,100.0,86400.0,PTVRP_LINEAR,126720.0,2,0.000003900,0.008138
Instances/Instances 1/rd100_06.gt,99,100.0,86400.0,PTVRP_LINEAR,126720.0,2,0.000003600,0.00564
Instances/Instances 1/rd100_07.gt,99,100.0,86400.0,PTVRP_LINEAR,130293.0,2,0.000004400,0.006477
Instances/Instances 1/rd100_08.gt,99,100.0,86400.0,PTVRP_LINEAR,132703.0,2,0.000003700,0.007641
Instances/Instances 1/rd100_09.gt,99,100.0,86400.0,PTVRP_LINEAR,131183.0,2,0.000003900,0.007374
Instances/Instances 1/rd100_10.gt,99,100.0,86400.0,PTVRP_LINEAR,113936.0,2,0.000003400,0.008057
Instances/Instances 1/rd400_01.gt,399,100.0,86400.0,PTVRP_LINEAR,366336.0,5,0.000014800,0.00672
Instances/Instances 1/rd400_02.gt,399,100.0,86400.0,PTVRP_LINEAR,352467.0,6,0.000013800,0.006959
Instances/Instances 1/rd400_03.gt,399,100.0,86400.0,PTVRP_LINEAR,370158.0,5,0.000013500,0.005651
Instances/Instances 1/rd400_04.gt,399,100.0,86400.0,PTVRP_LINEAR,349066.0,5,0.000014500,0.007369
Instances/Instances 1/rd400_05.gt,399,100.0,86400.0,PTVRP_LINEAR,360463.0,6,0.000012900,0.006055
Instances/Instances 1/rd400_06.gt,399,100.0,86400.0,PTVRP_LINEAR,347135.0,6,0.000013800,0.007391
Instances/Instances 1/rd400_07.gt,399,100.0,86400.0,PTVRP_LINEAR,366926.0,5,0.000013500,0.008138
Instances/Instances 1/rd400_08.gt,399,100.0,86400.0,PTVRP_LINEAR,369415.0,6,0.000013500,0.006778
Instances/Instances 1/rd400_09.gt,399,100.0,86400.0,PTVRP_LINEAR,369333.0,5,0.000013600,0.007231
Instances/Instances 1/rd400_10.gt,399,100.0,86400.0,PTVRP_LINEAR,363733.0,5,0.000013300,0.005288
Instances/Instances 1/rl11849_01.gt,11848,100.0,86400.0,PTVRP_LINEAR,38768037.0,514,0.000480700,0.016145
Instances/Instances 1/rl11849_02.gt,11848,100.0,86400.0,PTVRP_LINEAR,39049078.0,516,0.000526500,0.018516
Instances/Instances 1/rl11849_03.gt,11848,100.0,86400.0,PTVRP_LINEAR,39174528.0,514,0.000519800,0.01778
Instances/Instances 1/rl11849_04.gt,11848,100.0,86400.0,PTVRP_LINEAR,38975988.0,513,0.000527500,0.021382
Instances/Instances 1/rl11849_05.gt,11848,100.0,86400.0,PTVRP_LINEAR,39464419.0,519,0.000489000,0.017867
Instances/Instances 1/rl11849_06.gt,11848,100.0,86400.0,PTVRP_LINEAR,38863200.0,511,0.000483000,0.015373
Instances/Instances 1/rl11849_07.gt,11848,100.0,86400.0,PTVRP_LINEAR,38856541.0,516,0.000494200,0.014768
Instances/Instances 1/rl11849_08.gt,11848,100.0,86400.0,PTVRP_LINEAR,38634149.0,512,0.000524700,0.016801
Instances/Instances 1/rl11849_09.gt,11848,100.0,86400.0,PTVRP_LINEAR,38843858.0,509,0.000486700,0.016965
Instances/Instances 1/rl11849_10.gt,11848,100.0,86400.0,PTVRP_LINEAR,38931428.0,512,0.000508000,0.025308
Instances/Instances 1/rl1304_01.gt,1303,100.0,86400.0,PTVRP_LINEAR,4812179.0,66,0.000046900,0.008919
Instances/Instances 1/rl1304_02.gt,1303,100.0,86400.0,PTVRP_LINEAR,4865685.0,68,0.000048900,0.010047
Instances/Instances 1/rl1304_03.gt,1303,100.0,86400.0,PTVRP_LINEAR,4903754.0,66,0.000047000,0.006916
Instances/Instances 1/rl1304_04.gt,1303,100.0,86400.0,PTVRP_LINEAR,4742827.0,67,0.000049400,0.009325
Instances/Instances 1/rl1304_05.gt,1303,100.0,86400.0,PTVRP_LINEAR,4868217.0,67,0.000047000,0.006276
Instances/Instances 1/rl1304_06.gt,1303,100.0,86400.0,PTVRP_LINEAR,4812931.0,67,0.000049400,0.008137
Instances/Instances 1/rl1304_07.gt,1303,100.0,86400.0,PTVRP_LINEAR,4819257.0,67,0.000047400,0.006645
Instances/Instances 1/rl1304_08.gt,1303,100.0,86400.0,PTVRP_LINEAR,4851000.0,68,0.000049500,0.009318
Instances/Instances 1/rl1304_09.gt,1303,100.0,86400.0,PTVRP_LINEAR,4954086.0,69,0.000047900,0.009046
Instances/Instances 1/rl1304_10.gt,1303,100.0,86400.0,PTVRP_LINEAR,4783615.0,68,0.000046500,0.008762
Instances/Instances 1/rl1323_01.gt,1322,100.0,86400.0,PTVRP_LINEAR,5170894.0,73,0.000047300,0.008426
Instances/Instances 1/rl1323_02.gt,1322,100.0,86400.0,PTVRP_LINEAR,5029009.0,68,0.000049000,0.007703
Instances/Instances 1/rl1323_03.gt,1322,100.0,86400.0,PTVRP_LINEAR,5043955.0,70,0.000048800,0.006025
Instances/Instances 1/rl1323_04.gt,1322,100.0,86400.0,PTVRP_LINEAR,5017708.0,72,0.000049800,0.00675
Instances/Instances 1/rl1323_05.gt,1322,100.0,86400.0,PTVRP_LINEAR,5087494.0,71,0.000048800,0.006175
Instances/Instances 1/rl1323_06.gt,1322,100.0,86400.0,PTVRP_LINEAR,5117910.0,69,0.000048200,0.005935
Instances/Instances 1/rl1323_07.gt,1322,100.0,86400.0,PTVRP_LINEAR,5076344.0,73,0.000048100,0.006476
Instances/Instances 1/rl1323_08.gt,1322,100.0,86400.0,PTVRP_LINEAR,5021267.0,72,0.000049000,0.005679
Instances/Instances 1/rl1323_09.gt,1322,100.0,86400.0,PTVRP_LINEAR,5024036.0,70,0.000051000,0.007381
Instances/Instances 1/rl1323_10.gt,1322,100.0,86400.0,PTVRP_LINEAR,5155338.0,71,0.000048500,0.00611
Instances/Instances 1/rl1889_01.gt,1888,100.0,86400.0,PTVRP_LINEAR,7243732.0,102,0.000067600,0.006341
Instances/Instances 1/rl1889_02.gt,1888,100.0,86400.0,PTVRP_LINEAR,7187057.0,100,0.000067800,0.00686
Instances/Instances 1/rl1889_03.gt,1888,100.0,86400.0,PTVRP_LINEAR,7364433.0,99,0.000068400,0.006265
Instances/Instances 1/rl1889_04.gt,1888,100.0,86400.0,PTVRP_LINEAR,7279786.0,99,0.000068400,0.007316
Instances/Instances 1/rl1889_05.gt,1888,100.0,86400.0,PTVRP_LINEAR,7342792.0,102,0.000069400,0.006106
Instances/Instances 1/rl1889_06.gt,1888,100.0,86400.0,PTVRP_LINEAR,7311395.0,100,0.000082400,0.007142
Instances/Instances 1/rl1889_07.gt,1888,100.0,86400.0,PTVRP_LINEAR,7383404.0,103,0.000067800,0.006486
Instances/Instances 1/rl1889_08.gt,1888,100.0,86400.0,PTVRP_LINEAR,7222974.0,101,0.000068400,0.006019
Instances/Instances 1/rl1889_09.gt,1888,100.0,86400.0,PTVRP_LINEAR,7340308.0,101,0.000071500,0.008102
