instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/d18512_03.gt,18511,100.0,86400.0,PTVRP_LAYERED,24156640.0,2808,7,0.0342,4733,24,8,250568,13.5362,,,,,,,,,,
Instances/Instances 1/d18512_04.gt,18511,100.0,86400.0,PTVRP_LAYERED,24042189.0,2869,6,0.0373,4717,23,8,250455,13.5301,,,,,,,,,,
Instances/Instances 1/d18512_05.gt,18511,100.0,86400.0,PTVRP_LAYERED,24062963.0,2846,6,0.0365,4726,24,9,250570,13.5363,,,,,,,,,,
Instances/Instances 1/d18512_06.gt,18511,100.0,86400.0,PTVRP_LAYERED,24093922.0,2834,7,0.0356,4729,23,9,250485,13.5317,,,,,,,,,,
Instances/Instances 1/d18512_07.gt,18511,100.0,86400.0,PTVRP_LAYERED,23909625.0,2780,7,0.0317,4700,23,8,250637,13.5399,,,,,,,,,,
Instances/Instances 1/d18512_08.gt,18511,100.0,86400.0,PTVRP_LAYERED,24112175.0,2865,6,0.0339,4739,24,8,250838,13.5508,,,,,,,,,,
Instances/Instances 1/d18512_09.gt,18511,100.0,86400.0,PTVRP_LAYERED,24267469.0,2864,6,0.0331,4767,24,10,251260,13.5736,,,,,,,,,,
Instances/Instances 1/d18512_10.gt,18511,100.0,86400.0,PTVRP_LAYERED,24252644.0,2835,6,0.0332,4749,24,8,250850,13.5514,,,,,,,,,,
Instances/Instances 1/d198_01.gt,197,100.0,86400.0,PTVRP_LAYERED,87758.0,48,2,0.0058,53,20,3,2618,13.2893,,,,,,,,,,
Instances/Instances 1/d198_02.gt,197,100.0,86400.0,PTVRP_LAYERED,92888.0,49,3,0.0054,52,20,4,2588,13.1371,,,,,,,,,,
Instances/Instances 1/d198_03.gt,197,100.0,86400.0,PTVRP_LAYERED,91745.0,51,2,0.0049,53,20,3,2571,13.0508,,,,,,,,,,
Instances/Instances 1/d198_04.gt,197,100.0,86400.0,PTVRP_LAYERED,90414.0,49,2,0.0048,53,20,4,2569,13.0406,,,,,,,,,,
Instances/Instances 1/d198_05.gt,197,100.0,86400.0,PTVRP_LAYERED,92596.0,51,3,0.0052,52,21,4,2615,13.2741,,,,,,,,,,
Instances/Instances 1/d198_06.gt,197,100.0,86400.0,PTVRP_LAYERED,87760.0,49,2,0.0053,49,20,4,2475,12.5635,,,,,,,,,,
Instances/Instances 1/d198_07.gt,197,100.0,86400.0,PTVRP_LAYERED,88168.0,45,3,0.0049,49,19,3,2575,13.0711,,,,,,,,,,
Instances/Instances 1/d198_08.gt,197,100.0,86400.0,PTVRP_LAYERED,91763.0,48,3,0.0064,53,21,3,2579,13.0914,,,,,,,,,,
Instances/Instances 1/d198_09.gt,197,100.0,86400.0,PTVRP_LAYERED,89474.0,48,4,0.0053,49,19,4,2573,13.0609,,,,,,,,,,
Instances/Instances 1/d198_10.gt,197,100.0,86400.0,PTVRP_LAYERED,92588.0,50,2,0.0047,52,20,4,2590,13.1472,,,,,,,,,,
Instances/Instances 1/d2103_01.gt,2102,100.0,86400.0,PTVRP_LAYERED,1406040.0,385,4,0.0081,545,23,6,37071,17.6361,,,,,,,,,,
Instances/Instances 1/d2103_02.gt,2102,100.0,86400.0,PTVRP_LAYERED,1386768.0,409,4,0.0084,539,24,6,36997,17.6009,,,,,,,,,,
Instances/Instances 1/d2103_03.gt,2102,100.0,86400.0,PTVRP_LAYERED,1414941.0,401,4,0.0083,547,23,5,37109,17.6541,,,,,,,,,,
Instances/Instances 1/d2103_04.gt,2102,100.0,86400.0,PTVRP_LAYERED,1380591.0,394,4,0.0082,538,24,5,36988,17.5966,,,,,,,,,,
Instances/Instances 1/d2103_05.gt,2102,100.0,86400.0,PTVRP_LAYERED,1383278.0,391,4,0.0082,538,23,5,36950,17.5785,,,,,,,,,,
Instances/Instances 1/d2103_06.gt,2102,100.0,86400.0,PTVRP_LAYERED,1380479.0,419,4,0.0084,541,24,5,37083,17.6418,,,,,,,,,,
Instances/Instances 1/d2103_07.gt,2102,100.0,86400.0,PTVRP_LAYERED,1400531.0,394,4,0.0083,542,23,5,37054,17.628,,,,,,,,,,
Instances/Instances 1/d2103_08.gt,2102,100.0,86400.0,PTVRP_LAYERED,1404670.0,403,5,0.008,546,23,5,37120,17.6594,,,,,,,,,,
Instances/Instances 1/d2103_09.gt,2102,100.0,86400.0,PTVRP_LAYERED,1377844.0,373,4,0.0084,529,23,5,36534,17.3806,,,,,,,,,,
Instances/Instances 1/d2103_10.gt,2102,100.0,86400.0,PTVRP_LAYERED,1392606.0,397,4,0.01,541,23,5,36945,17.5761,,,,,,,,,,
Instances/Instances 1/d493_01.gt,492,100.0,86400.0,PTVRP_LAYERED,218874.0,121,3,0.0053,126,23,3,7988,16.2358,,,,,,,,,,
Instances/Instances 1/d493_02.gt,492,100.0,86400.0,PTVRP_LAYERED,208744.0,106,3,0.0051,120,22,3,7780,15.813,,,,,,,,,,
Instances/Instances 1/d493_03.gt,492,100.0,86400.0,PTVRP_LAYERED,219972.0,117,3,0.0068,126,23,3,7932,16.122,,,,,,,,,,
