instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,blocked_pops,unsorted_queries,arcs_scanned,arcs_unsound_stop,gap_vs_first
Instances/Instances 1/ch130_01.gt,129,100.0,86400.0,PTVRP_LAYERED_CONT,23377.0,36,2,0.0027,33,33,2,2166,16.7907,,0,0,467,0,,,,,
Instances/Instances 1/ch130_02.gt,129,200.0,86400.0,PTVRP_LAYERED_CONT,14025.0,20,1,0.0024,17,17,1,1145,8.87597,,0,0,30,0,,,,,
Instances/Instances 1/ch130_03.gt,129,500.0,86400.0,PTVRP_LAYERED_CONT,9031.0,8,1,0.0022,7,7,1,472,3.65891,,0,0,0,0,,,,,
Instances/Instances 1/ch130_04.gt,129,1000.0,86400.0,PTVRP_LAYERED_CONT,7424.0,5,1,0.0022,4,4,1,311,2.41085,,0,0,0,0,,,,,
Instances/Instances 1/ch130_05.gt,129,2000.0,86400.0,PTVRP_LAYERED_CONT,6533.0,2,1,0.0022,2,2,1,175,1.35659,,0,0,0,0,,,,,
Instances/Instances 1/ch130_06.gt,129,5000.0,86400.0,PTVRP_LAYERED_CONT,6291.0,1,1,0.0024,1,1,1,129,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch130_07.gt,129,10000.0,86400.0,PTVRP_LAYERED_CONT,6291.0,1,1,0.0023,1,1,1,129,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch130_08.gt,129,20000.0,86400.0,PTVRP_LAYERED_CONT,6291.0,1,1,0.0022,1,1,1,129,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch130_09.gt,129,50000.0,86400.0,PTVRP_LAYERED_CONT,6291.0,1,1,0.0023,1,1,1,129,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch130_10.gt,129,100000.0,86400.0,PTVRP_LAYERED_CONT,6291.0,1,1,0.0022,1,1,1,129,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch150_01.gt,149,100.0,86400.0,PTVRP_LAYERED_CONT,28985.0,44,2,0.0025,41,41,2,3073,20.6242,,0,0,928,0,,,,,
Instances/Instances 1/ch150_02.gt,149,200.0,86400.0,PTVRP_LAYERED_CONT,15615.0,21,1,0.0025,18,18,1,1364,9.15436,,0,0,62,0,,,,,
Instances/Instances 1/ch150_03.gt,149,500.0,86400.0,PTVRP_LAYERED_CONT,9611.0,9,1,0.0023,8,8,1,623,4.18121,,0,0,0,0,,,,,
Instances/Instances 1/ch150_04.gt,149,1000.0,86400.0,PTVRP_LAYERED_CONT,8060.0,5,1,0.0026,4,4,1,371,2.48993,,0,0,0,0,,,,,
Instances/Instances 1/ch150_05.gt,149,2000.0,86400.0,PTVRP_LAYERED_CONT,7467.0,3,1,0.0022,3,3,1,226,1.51678,,0,0,0,0,,,,,
Instances/Instances 1/ch150_06.gt,149,5000.0,86400.0,PTVRP_LAYERED_CONT,7281.0,1,1,0.0021,1,1,1,149,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch150_07.gt,149,10000.0,86400.0,PTVRP_LAYERED_CONT,7281.0,1,1,0.0022,1,1,1,149,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch150_08.gt,149,20000.0,86400.0,PTVRP_LAYERED_CONT,7281.0,1,1,0.0022,1,1,1,149,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch150_09.gt,149,50000.0,86400.0,PTVRP_LAYERED_CONT,7281.0,1,1,0.0022,1,1,1,149,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch150_10.gt,149,100000.0,86400.0,PTVRP_LAYERED_CONT,7281.0,1,1,0.0023,1,1,1,149,1.0,,0,0,0,0,,,,,
Instances/Instances 1/ch71009_01.gt,71008,100.0,86400.0,PTVRP_LAYERED_CONT,314697654.0,10228,6,29.9287,18082,18082,8,640006656,9013.16,,0,0,709766009,0,,,,,
Instances/Instances 1/ch71009_02.gt,71008,200.0,86400.0,PTVRP_LAYERED_CONT,157714607.0,6667,5,14.0331,9046,9046,6,321378989,4525.95,,0,0,366379365,0,,,,,
Instances/Instances 1/ch71009_03.gt,71008,500.0,86400.0,PTVRP_LAYERED_CONT,64684308.0,3536,3,5.5564,3618,3618,4,128107010,1804.12,,1,0,149785165,0,,,,,
Instances/Instances 1/ch71009_04.gt,71008,1000.0,86400.0,PTVRP_LAYERED_CONT,34256373.0,1837,2,2.839,1809,1809,3,64369962,906.517,,0,0,75840424,0,,,,,
Instances/Instances 1/ch71009_05.gt,71008,2000.0,86400.0,PTVRP_LAYERED_CONT,19367843.0,923,1,1.3696,906,906,2,32167953,453.019,,0,0,38685329,0,,,,,
Instances/Instances 1/ch71009_06.gt,71008,5000.0,86400.0,PTVRP_LAYERED_CONT,10872483.0,375,1,0.6,362,362,2,12878171,181.362,,0,0,16140584,0,,,,,
Instances/Instances 1/ch71009_07.gt,71008,10000.0,86400.0,PTVRP_LAYERED_CONT,8261810.0,204,1,0.3385,181,181,1,6445240,90.7678,,0,0,8814490,0,,,,,
Instances/Instances 1/ch71009_08.gt,71008,20000.0,86400.0,PTVRP_LAYERED_CONT,7108473.0,120,1,0.2034,91,91,1,3249934,45.7686,,0,0,5484528,0,,,,,
Instances/Instances 1/ch71009_09.gt,71008,50000.0,86400.0,PTVRP_LAYERED_CONT,6671779.0,84,1,0.1259,37,37,1,1321700,18.6134,,1,1,7779841,0,,,,,
Instances/Instances 1/ch71009_10.gt,71008,100000.0,86400.0,PTVRP_LAYERED_CONT,6650715.0,82,1,0.1169,19,19,1,677216,9.53718,,1,1,18494907,0,,,,,
Instances/Instances 1/d1291_01.gt,1290,100.0,86400.0,PTVRP_LAYERED_CONT,768417.0,261,5,0.015,346,346,5,221044,171.352,,0,0,281396,0,,,,,
Instances/Instances 1/d1291_02.gt,1290,200.0,86400.0,PTVRP_LAYERED_CONT,367546.0,158,3,0.009,159,159,3,102921,79.7837,,0,0,145682,0,,,,,
Instances/Instances 1/d1291_03.gt,1290,500.0,86400.0,PTVRP_LAYERED_CONT,178154.0,70,1,0.0054,67,67,2,43446,33.6791,,0,0,61559,0,,,,,
Instances/Instances 1/d1291_04.gt,1290,1000.0,86400.0,PTVRP_LAYERED_CONT,110025.0,35,1,0.0043,33,33,1,21906,16.9814,,0,0,31152,0,,,,,
Instances/Instances 1/d1291_05.gt,1290,2000.0,86400.0,PTVRP_LAYERED_CONT,78610.0,18,1,0.0036,17,17,1,11206,8.68682,,0,0,12872,0,,,,,
Instances/Instances 1/d1291_06.gt,1290,5000.0,86400.0,PTVRP_LAYERED_CONT,61167.0,8,1,0.0031,7,7,1,4965,3.84884,,0,0,4515,0,,,,,
Instances/Instances 1/d1291_07.gt,1290,10000.0,86400.0,PTVRP_LAYERED_CONT,56230.0,5,1,0.003,4,4,1,2797,2.16822,,0,0,2548,0,,,,,
Instances/Instances 1/d1291_08.gt,1290,20000.0,86400.0,PTVRP_LAYERED_CONT,53710.0,2,1,0.0028,2,2,1,1808,1.40155,,0,0,0,0,,,,,
Instances/Instances 1/d1291_09.gt,1290,50000.0,86400.0,PTVRP_LAYERED_CONT,53688.0,1,1,0.0028,1,1,1,1290,1.0,,0,0,0,0,,,,,
Instances/Instances 1/d1291_10.gt,1290,100000.0,86400.0,PTVRP_LAYERED_CONT,53688.0,1,1,0.0029,1,1,1,1290,1.0,,0,0,0,0,,,,,
Instances/Instances 1/d15112_01.gt,15111,100.0,86400.0,PTVRP_LAYERED_CONT,53788704.0,2388,5,1.1938,3841,3841,6,28970505,1917.18,,0,0,33278620,0,,,,,
Instances/Instances 1/d15112_02.gt,15111,200.0,86400.0,PTVRP_LAYERED_CONT,27647861.0,1647,4,0.607,1939,1939,5,14671960,970.946,,0,0,17521604,0,,,,,
Instances/Instances 1/d15112_03.gt,15111,500.0,86400.0,PTVRP_LAYERED_CONT,11626925.0,784,2,0.2506,767,767,3,5797947,383.69,,0,0,7014382,0,,,,,
Instances/Instances 1/d15112_04.gt,15111,1000.0,86400.0,PTVRP_LAYERED_CONT,6549550.0,399,1,0.1362,386,386,2,2930131,193.907,,0,0,3622388,0,,,,,
Instances/Instances 1/d15112_05.gt,15111,2000.0,86400.0,PTVRP_LAYERED_CONT,3986206.0,197,1,0.0758,192,192,1,1444681,95.6046,,0,0,1842535,0,,,,,
Instances/Instances 1/d15112_06.gt,15111,5000.0,86400.0,PTVRP_LAYERED_CONT,2517833.0,82,1,0.0389,78,78,1,594643,39.3517,,0,0,819275,0,,,,,
Instances/Instances 1/d15112_07.gt,15111,10000.0,86400.0,PTVRP_LAYERED_CONT,2016391.0,41,1,0.0258,39,39,1,300746,19.9025,,0,0,464703,0,,,,,
