instance,n,Q,horizon,solver,cost,templates,max_m,seconds,K_full_tour,K_allocated,max_layer_used,layer_iterations,eff_K,revived_arcs,revived_starts,revived_improving,infeasible_skips,unsafe_pops,gap_vs_first
Instances/Instances 1/bier127_05.gt,126,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,126048.0,2,1,0.0018,2,1,1,126,1.0,,0,0,86,0,0.0
Instances/Instances 1/bier127_06.gt,126,5000.0,86400.0,PTVRP,126048.0,2,1,0.0017,,,,,,,,,,,
Instances/Instances 1/bier127_06.gt,126,5000.0,86400.0,PTVRP_CONT,126048.0,2,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_06.gt,126,5000.0,86400.0,PTVRP_CONT_FIX,126048.0,2,1,0.0017,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_06.gt,126,5000.0,86400.0,PTVRP_LAYERED,126048.0,2,1,0.0016,1,1,1,126,1.0,,,,,,0.0
Instances/Instances 1/bier127_06.gt,126,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,126048.0,2,1,0.0023,1,1,1,126,1.0,,0,0,86,0,0.0
Instances/Instances 1/bier127_07.gt,126,10000.0,86400.0,PTVRP,126048.0,2,1,0.0017,,,,,,,,,,,
Instances/Instances 1/bier127_07.gt,126,10000.0,86400.0,PTVRP_CONT,126048.0,2,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_07.gt,126,10000.0,86400.0,PTVRP_CONT_FIX,126048.0,2,1,0.0022,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_07.gt,126,10000.0,86400.0,PTVRP_LAYERED,126048.0,2,1,0.0022,1,1,1,126,1.0,,,,,,0.0
Instances/Instances 1/bier127_07.gt,126,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,126048.0,2,1,0.0019,1,1,1,126,1.0,,0,0,86,0,0.0
Instances/Instances 1/bier127_08.gt,126,20000.0,86400.0,PTVRP,126048.0,2,1,0.0019,,,,,,,,,,,
Instances/Instances 1/bier127_08.gt,126,20000.0,86400.0,PTVRP_CONT,126048.0,2,1,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_08.gt,126,20000.0,86400.0,PTVRP_CONT_FIX,126048.0,2,1,0.002,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_08.gt,126,20000.0,86400.0,PTVRP_LAYERED,126048.0,2,1,0.0019,1,1,1,126,1.0,,,,,,0.0
Instances/Instances 1/bier127_08.gt,126,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,126048.0,2,1,0.0018,1,1,1,126,1.0,,0,0,86,0,0.0
Instances/Instances 1/bier127_09.gt,126,50000.0,86400.0,PTVRP,126048.0,2,1,0.0018,,,,,,,,,,,
Instances/Instances 1/bier127_09.gt,126,50000.0,86400.0,PTVRP_CONT,126048.0,2,1,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_09.gt,126,50000.0,86400.0,PTVRP_CONT_FIX,126048.0,2,1,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_09.gt,126,50000.0,86400.0,PTVRP_LAYERED,126048.0,2,1,0.002,1,1,1,126,1.0,,,,,,0.0
Instances/Instances 1/bier127_09.gt,126,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,126048.0,2,1,0.0018,1,1,1,126,1.0,,0,0,86,0,0.0
Instances/Instances 1/bier127_10.gt,126,100000.0,86400.0,PTVRP,126048.0,2,1,0.0018,,,,,,,,,,,
Instances/Instances 1/bier127_10.gt,126,100000.0,86400.0,PTVRP_CONT,126048.0,2,1,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_10.gt,126,100000.0,86400.0,PTVRP_CONT_FIX,126048.0,2,1,0.0019,,,,,,0,,0,,,0.0
Instances/Instances 1/bier127_10.gt,126,100000.0,86400.0,PTVRP_LAYERED,126048.0,2,1,0.0019,1,1,1,126,1.0,,,,,,0.0
Instances/Instances 1/bier127_10.gt,126,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,126048.0,2,1,0.0018,1,1,1,126,1.0,,0,0,86,0,0.0
Instances/Instances 1/bm33708_01.gt,33707,100.0,86400.0,PTVRP,54311911.0,4710,7,0.0524,,,,,,,,,,,
Instances/Instances 1/bm33708_01.gt,33707,100.0,86400.0,PTVRP_CONT,54311911.0,4710,7,2.8979,,,,,,1,,1,,,0.0
Instances/Instances 1/bm33708_01.gt,33707,100.0,86400.0,PTVRP_CONT_FIX,54311911.0,4710,7,0.0575,,,,,,1,,1,,,0.0
Instances/Instances 1/bm33708_01.gt,33707,100.0,86400.0,PTVRP_LAYERED,54311911.0,4710,7,0.0627,8589,30,9,439209,13.0302,,,,,,0.0
Instances/Instances 1/bm33708_01.gt,33707,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,54311911.0,4710,7,0.0758,8589,32,9,616639,18.2941,,1,0,525803,0,0.0
Instances/Instances 1/bm33708_02.gt,33707,200.0,86400.0,PTVRP,27566313.0,3312,4,0.0554,,,,,,,,,,,
Instances/Instances 1/bm33708_02.gt,33707,200.0,86400.0,PTVRP_CONT,27566313.0,3312,4,2.8986,,,,,,1,,1,,,0.0
Instances/Instances 1/bm33708_02.gt,33707,200.0,86400.0,PTVRP_CONT_FIX,27566313.0,3312,4,0.0643,,,,,,1,,1,,,0.0
Instances/Instances 1/bm33708_02.gt,33707,200.0,86400.0,PTVRP_LAYERED,27566313.0,3312,4,0.0454,4289,21,6,371029,11.0075,,,,,,0.0
Instances/Instances 1/bm33708_02.gt,33707,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,27566313.0,3312,4,0.056,4289,23,6,487873,14.4739,,1,0,544915,0,0.0
Instances/Instances 1/bm33708_03.gt,33707,500.0,86400.0,PTVRP,11486555.0,1721,2,0.0619,,,,,,,,,,,
Instances/Instances 1/bm33708_03.gt,33707,500.0,86400.0,PTVRP_CONT,11486555.0,1721,2,2.8533,,,,,,0,,0,,,0.0
Instances/Instances 1/bm33708_03.gt,33707,500.0,86400.0,PTVRP_CONT_FIX,11486555.0,1721,2,0.0812,,,,,,0,,0,,,0.0
Instances/Instances 1/bm33708_03.gt,33707,500.0,86400.0,PTVRP_LAYERED,11486555.0,1720,2,0.036,1719,13,4,283174,8.40104,,,,,,0.0
Instances/Instances 1/bm33708_03.gt,33707,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,11486555.0,1720,2,0.042,1719,14,4,343906,10.2028,,0,0,369131,0,0.0
Instances/Instances 1/bm33708_04.gt,33707,1000.0,86400.0,PTVRP,6132031.0,878,1,0.0811,,,,,,,,,,,
Instances/Instances 1/bm33708_04.gt,33707,1000.0,86400.0,PTVRP_CONT,6132031.0,878,1,2.8583,,,,,,0,,0,,,0.0
Instances/Instances 1/bm33708_04.gt,33707,1000.0,86400.0,PTVRP_CONT_FIX,6132031.0,878,1,0.1048,,,,,,0,,0,,,0.0
Instances/Instances 1/bm33708_04.gt,33707,1000.0,86400.0,PTVRP_LAYERED,6132031.0,878,1,0.0359,858,9,3,221399,6.56834,,,,,,0.0
Instances/Instances 1/bm33708_04.gt,33707,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,6132031.0,878,1,0.039,858,10,3,257359,7.63518,,0,0,206704,0,0.0
Instances/Instances 1/bm33708_05.gt,33707,2000.0,86400.0,PTVRP,3523882.0,437,1,0.1001,,,,,,,,,,,
Instances/Instances 1/bm33708_05.gt,33707,2000.0,86400.0,PTVRP_CONT,3523882.0,437,1,2.789,,,,,,2,,2,,,0.0
Instances/Instances 1/bm33708_05.gt,33707,2000.0,86400.0,PTVRP_CONT_FIX,3523882.0,437,1,0.1193,,,,,,2,,2,,,0.0
Instances/Instances 1/bm33708_05.gt,33707,2000.0,86400.0,PTVRP_LAYERED,3523882.0,437,1,0.0277,429,7,3,169587,5.03121,,,,,,0.0
Instances/Instances 1/bm33708_05.gt,33707,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,3523882.0,437,1,0.0296,429,7,3,189070,5.60922,,0,0,111970,0,0.0
Instances/Instances 1/bm33708_06.gt,33707,5000.0,86400.0,PTVRP,1962016.0,178,1,0.1428,,,,,,,,,,,
Instances/Instances 1/bm33708_06.gt,33707,5000.0,86400.0,PTVRP_CONT,1962016.0,178,1,2.8439,,,,,,1,,1,,,0.0
Instances/Instances 1/bm33708_06.gt,33707,5000.0,86400.0,PTVRP_CONT_FIX,1962016.0,178,1,0.1766,,,,,,1,,1,,,0.0
Instances/Instances 1/bm33708_06.gt,33707,5000.0,86400.0,PTVRP_LAYERED,1962016.0,178,1,0.0236,172,4,2,117316,3.48046,,,,,,0.0
Instances/Instances 1/bm33708_06.gt,33707,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1962016.0,178,1,0.0238,172,4,2,125154,3.713,,0,0,48035,0,0.0
Instances/Instances 1/bm33708_07.gt,33707,10000.0,86400.0,PTVRP,1448460.0,90,1,0.1916,,,,,,,,,,,
Instances/Instances 1/bm33708_07.gt,33707,10000.0,86400.0,PTVRP_CONT,1448460.0,90,1,2.8065,,,,,,5,,5,,,0.0
Instances/Instances 1/bm33708_07.gt,33707,10000.0,86400.0,PTVRP_CONT_FIX,1448460.0,90,1,0.2312,,,,,,5,,5,,,0.0
Instances/Instances 1/bm33708_07.gt,33707,10000.0,86400.0,PTVRP_LAYERED,1448460.0,90,1,0.0215,87,3,1,90017,2.67057,,,,,,0.0
Instances/Instances 1/bm33708_07.gt,33707,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1448460.0,90,1,0.0222,87,3,1,92824,2.75385,,0,0,16054,0,0.0
Instances/Instances 1/bm33708_08.gt,33707,20000.0,86400.0,PTVRP,1194002.0,47,1,0.2793,,,,,,,,,,,
Instances/Instances 1/bm33708_08.gt,33707,20000.0,86400.0,PTVRP_CONT,1194002.0,47,1,2.899,,,,,,3,,3,,,0.0
Instances/Instances 1/bm33708_08.gt,33707,20000.0,86400.0,PTVRP_CONT_FIX,1194002.0,47,1,0.3365,,,,,,3,,3,,,0.0
Instances/Instances 1/bm33708_08.gt,33707,20000.0,86400.0,PTVRP_LAYERED,1194002.0,47,1,0.0219,44,2,1,66637,1.97695,,,,,,0.0
Instances/Instances 1/bm33708_08.gt,33707,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1194002.0,47,1,0.0205,44,2,1,66639,1.97701,,0,0,6833,0,0.0
Instances/Instances 1/bm33708_09.gt,33707,50000.0,86400.0,PTVRP,1051830.0,20,1,0.396,,,,,,,,,,,
Instances/Instances 1/bm33708_09.gt,33707,50000.0,86400.0,PTVRP_CONT,1051830.0,20,1,2.8956,,,,,,0,,0,,,0.0
Instances/Instances 1/bm33708_09.gt,33707,50000.0,86400.0,PTVRP_CONT_FIX,1051830.0,20,1,0.4529,,,,,,0,,0,,,0.0
Instances/Instances 1/bm33708_09.gt,33707,50000.0,86400.0,PTVRP_LAYERED,1051830.0,20,1,0.0174,18,1,1,33707,1.0,,,,,,0.0
Instances/Instances 1/bm33708_09.gt,33707,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1051830.0,20,1,0.0179,18,1,1,33707,1.0,,0,0,0,0,0.0
Instances/Instances 1/bm33708_10.gt,33707,100000.0,86400.0,PTVRP,1025973.0,15,1,0.5644,,,,,,,,,,,
Instances/Instances 1/bm33708_10.gt,33707,100000.0,86400.0,PTVRP_CONT,1025973.0,15,1,2.9093,,,,,,3,,3,,,0.0
Instances/Instances 1/bm33708_10.gt,33707,100000.0,86400.0,PTVRP_CONT_FIX,1025973.0,15,1,0.6597,,,,,,3,,3,,,0.0
Instances/Instances 1/bm33708_10.gt,33707,100000.0,86400.0,PTVRP_LAYERED,1025973.0,15,1,0.0188,9,1,1,33707,1.0,,,,,,0.0
Instances/Instances 1/bm33708_10.gt,33707,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1025973.0,15,1,0.0207,9,1,1,33707,1.0,,0,0,138009,0,0.0
Instances/Instances 1/brd14051_01.gt,14050,100.0,86400.0,PTVRP,16950869.0,2180,6,0.023,,,,,,,,,,,
Instances/Instances 1/brd14051_01.gt,14050,100.0,86400.0,PTVRP_CONT,16950869.0,2180,6,0.4953,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_01.gt,14050,100.0,86400.0,PTVRP_CONT_FIX,16950869.0,2180,6,0.0268,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_01.gt,14050,100.0,86400.0,PTVRP_LAYERED,16950869.0,2180,6,0.0237,3577,26,7,204092,14.5261,,,,,,0.0
Instances/Instances 1/brd14051_01.gt,14050,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,16950869.0,2180,6,0.0319,3577,30,7,268092,19.0813,,0,0,173624,0,0.0
Instances/Instances 1/brd14051_02.gt,14050,200.0,86400.0,PTVRP,8596446.0,1486,4,0.0267,,,,,,,,,,,
Instances/Instances 1/brd14051_02.gt,14050,200.0,86400.0,PTVRP_CONT,8596446.0,1486,4,0.5175,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_02.gt,14050,200.0,86400.0,PTVRP_CONT_FIX,8596446.0,1486,4,0.0285,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_02.gt,14050,200.0,86400.0,PTVRP_LAYERED,8596446.0,1486,4,0.0201,1777,19,6,166852,11.8756,,,,,,0.0
Instances/Instances 1/brd14051_02.gt,14050,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,8596446.0,1486,4,0.024,1777,22,6,205848,14.6511,,0,0,151613,0,0.0
Instances/Instances 1/brd14051_03.gt,14050,500.0,86400.0,PTVRP,3646827.0,737,2,0.0293,,,,,,,,,,,
Instances/Instances 1/brd14051_03.gt,14050,500.0,86400.0,PTVRP_CONT,3646827.0,737,2,0.5086,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_03.gt,14050,500.0,86400.0,PTVRP_CONT_FIX,3646827.0,737,2,0.034,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_03.gt,14050,500.0,86400.0,PTVRP_LAYERED,3646827.0,737,2,0.0187,715,14,3,122106,8.69082,,,,,,0.0
Instances/Instances 1/brd14051_03.gt,14050,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,3646827.0,737,2,0.0202,715,15,3,140425,9.99466,,0,0,78307,0,0.0
Instances/Instances 1/brd14051_04.gt,14050,1000.0,86400.0,PTVRP,2040540.0,368,1,0.0323,,,,,,,,,,,
Instances/Instances 1/brd14051_04.gt,14050,1000.0,86400.0,PTVRP_CONT,2040540.0,368,1,0.4984,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_04.gt,14050,1000.0,86400.0,PTVRP_CONT_FIX,2040540.0,368,1,0.0379,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_04.gt,14050,1000.0,86400.0,PTVRP_LAYERED,2040540.0,368,1,0.0133,358,9,2,92949,6.61559,,,,,,0.0
Instances/Instances 1/brd14051_04.gt,14050,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,2040540.0,368,1,0.0142,358,10,2,103547,7.36989,,0,0,43381,0,0.0
Instances/Instances 1/brd14051_05.gt,14050,2000.0,86400.0,PTVRP,1236617.0,184,1,0.0487,,,,,,,,,,,
Instances/Instances 1/brd14051_05.gt,14050,2000.0,86400.0,PTVRP_CONT,1236617.0,184,1,0.5519,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_05.gt,14050,2000.0,86400.0,PTVRP_CONT_FIX,1236617.0,184,1,0.0474,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_05.gt,14050,2000.0,86400.0,PTVRP_LAYERED,1236617.0,184,1,0.0115,180,7,1,68984,4.90989,,,,,,0.0
Instances/Instances 1/brd14051_05.gt,14050,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,1236617.0,184,1,0.0121,180,7,1,74978,5.33651,,0,0,25588,0,0.0
Instances/Instances 1/brd14051_06.gt,14050,5000.0,86400.0,PTVRP,768899.0,76,1,0.0598,,,,,,,,,,,
Instances/Instances 1/brd14051_06.gt,14050,5000.0,86400.0,PTVRP_CONT,768899.0,76,1,0.4977,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_06.gt,14050,5000.0,86400.0,PTVRP_CONT_FIX,768899.0,76,1,0.0671,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_06.gt,14050,5000.0,86400.0,PTVRP_LAYERED,768899.0,76,1,0.0101,72,4,1,45304,3.22448,,,,,,0.0
Instances/Instances 1/brd14051_06.gt,14050,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,768899.0,76,1,0.0105,72,4,1,46317,3.29658,,0,0,2387,0,0.0
Instances/Instances 1/brd14051_07.gt,14050,10000.0,86400.0,PTVRP,613871.0,40,1,0.0771,,,,,,,,,,,
Instances/Instances 1/brd14051_07.gt,14050,10000.0,86400.0,PTVRP_CONT,613871.0,40,1,0.5223,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_07.gt,14050,10000.0,86400.0,PTVRP_CONT_FIX,613871.0,40,1,0.0907,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_07.gt,14050,10000.0,86400.0,PTVRP_LAYERED,613871.0,40,1,0.0094,36,3,1,31869,2.26826,,,,,,0.0
Instances/Instances 1/brd14051_07.gt,14050,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,613871.0,40,1,0.0087,36,3,1,33383,2.37601,,0,0,5030,0,0.0
Instances/Instances 1/brd14051_08.gt,14050,20000.0,86400.0,PTVRP,535568.0,20,1,0.0986,,,,,,,,,,,
Instances/Instances 1/brd14051_08.gt,14050,20000.0,86400.0,PTVRP_CONT,535568.0,20,1,0.5355,,,,,,3,,3,,,0.0
Instances/Instances 1/brd14051_08.gt,14050,20000.0,86400.0,PTVRP_CONT_FIX,535568.0,20,1,0.1324,,,,,,3,,3,,,0.0
Instances/Instances 1/brd14051_08.gt,14050,20000.0,86400.0,PTVRP_LAYERED,535568.0,20,1,0.0098,19,2,1,27341,1.94598,,,,,,0.0
Instances/Instances 1/brd14051_08.gt,14050,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,535568.0,20,1,0.0105,19,2,1,27341,1.94598,,0,0,0,0,0.0
Instances/Instances 1/brd14051_09.gt,14050,50000.0,86400.0,PTVRP,494413.0,9,1,0.176,,,,,,,,,,,
Instances/Instances 1/brd14051_09.gt,14050,50000.0,86400.0,PTVRP_CONT,494413.0,9,1,0.5591,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_09.gt,14050,50000.0,86400.0,PTVRP_CONT_FIX,494413.0,9,1,0.1788,,,,,,0,,0,,,0.0
Instances/Instances 1/brd14051_09.gt,14050,50000.0,86400.0,PTVRP_LAYERED,494413.0,9,1,0.0077,8,1,1,14050,1.0,,,,,,0.0
Instances/Instances 1/brd14051_09.gt,14050,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,494413.0,9,1,0.0075,8,1,1,14050,1.0,,0,0,0,0,0.0
Instances/Instances 1/brd14051_10.gt,14050,100000.0,86400.0,PTVRP,487545.0,7,1,0.1951,,,,,,,,,,,
Instances/Instances 1/brd14051_10.gt,14050,100000.0,86400.0,PTVRP_CONT,487545.0,7,1,0.5205,,,,,,3,,3,,,0.0
Instances/Instances 1/brd14051_10.gt,14050,100000.0,86400.0,PTVRP_CONT_FIX,487545.0,7,1,0.2163,,,,,,3,,3,,,0.0
Instances/Instances 1/brd14051_10.gt,14050,100000.0,86400.0,PTVRP_LAYERED,487545.0,7,1,0.0078,4,1,1,14050,1.0,,,,,,0.0
Instances/Instances 1/brd14051_10.gt,14050,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,487545.0,7,1,0.0078,4,1,1,14050,1.0,,0,0,24890,0,0.0
Instances/Instances 1/ca4663_01.gt,4662,100.0,86400.0,PTVRP,NO SOLUTION,,,0.0039,,,,,,,,,,,
Instances/Instances 1/ca4663_01.gt,4662,100.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0554,,,,,,0,,0,,,
Instances/Instances 1/ca4663_01.gt,4662,100.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0042,,,,,,0,,0,,,
Instances/Instances 1/ca4663_01.gt,4662,100.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.004,,,,,,,,,,,
Instances/Instances 1/ca4663_01.gt,4662,100.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0046,1182,9,3,16388,3.51523,,0,0,12786,0,
Instances/Instances 1/ca4663_02.gt,4662,200.0,86400.0,PTVRP,NO SOLUTION,,,0.0037,,,,,,,,,,,
Instances/Instances 1/ca4663_02.gt,4662,200.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0555,,,,,,0,,0,,,
Instances/Instances 1/ca4663_02.gt,4662,200.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0042,,,,,,0,,0,,,
Instances/Instances 1/ca4663_02.gt,4662,200.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.004,,,,,,,,,,,
Instances/Instances 1/ca4663_02.gt,4662,200.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0043,592,7,3,14590,3.12956,,0,0,19432,0,
Instances/Instances 1/ca4663_03.gt,4662,500.0,86400.0,PTVRP,NO SOLUTION,,,0.0042,,,,,,,,,,,
Instances/Instances 1/ca4663_03.gt,4662,500.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0554,,,,,,0,,0,,,
Instances/Instances 1/ca4663_03.gt,4662,500.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0073,,,,,,0,,0,,,
Instances/Instances 1/ca4663_03.gt,4662,500.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0036,,,,,,,,,,,
Instances/Instances 1/ca4663_03.gt,4662,500.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0057,239,5,2,11781,2.52703,,0,0,32114,0,
Instances/Instances 1/ca4663_04.gt,4662,1000.0,86400.0,PTVRP,NO SOLUTION,,,0.0048,,,,,,,,,,,
Instances/Instances 1/ca4663_04.gt,4662,1000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0569,,,,,,0,,0,,,
Instances/Instances 1/ca4663_04.gt,4662,1000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0058,,,,,,0,,0,,,
Instances/Instances 1/ca4663_04.gt,4662,1000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0036,,,,,,,,,,,
Instances/Instances 1/ca4663_04.gt,4662,1000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.004,119,3,2,9900,2.12355,,0,0,40290,0,
Instances/Instances 1/ca4663_05.gt,4662,2000.0,86400.0,PTVRP,NO SOLUTION,,,0.0064,,,,,,,,,,,
Instances/Instances 1/ca4663_05.gt,4662,2000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0567,,,,,,0,,0,,,
Instances/Instances 1/ca4663_05.gt,4662,2000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0067,,,,,,0,,0,,,
Instances/Instances 1/ca4663_05.gt,4662,2000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0034,,,,,,,,,,,
Instances/Instances 1/ca4663_05.gt,4662,2000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0037,59,3,2,7751,1.66259,,0,0,31242,0,
Instances/Instances 1/ca4663_06.gt,4662,5000.0,86400.0,PTVRP,NO SOLUTION,,,0.0076,,,,,,,,,,,
Instances/Instances 1/ca4663_06.gt,4662,5000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0557,,,,,,0,,0,,,
Instances/Instances 1/ca4663_06.gt,4662,5000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0088,,,,,,0,,0,,,
Instances/Instances 1/ca4663_06.gt,4662,5000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0032,,,,,,,,,,,
Instances/Instances 1/ca4663_06.gt,4662,5000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0036,24,2,1,5233,1.12248,,0,0,21036,0,
Instances/Instances 1/ca4663_07.gt,4662,10000.0,86400.0,PTVRP,NO SOLUTION,,,0.0087,,,,,,,,,,,
Instances/Instances 1/ca4663_07.gt,4662,10000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0686,,,,,,0,,0,,,
Instances/Instances 1/ca4663_07.gt,4662,10000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0119,,,,,,0,,0,,,
Instances/Instances 1/ca4663_07.gt,4662,10000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0051,,,,,,,,,,,
Instances/Instances 1/ca4663_07.gt,4662,10000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0038,12,1,1,4662,1.0,,0,0,83800,0,
Instances/Instances 1/ca4663_08.gt,4662,20000.0,86400.0,PTVRP,NO SOLUTION,,,0.0142,,,,,,,,,,,
Instances/Instances 1/ca4663_08.gt,4662,20000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0607,,,,,,0,,0,,,
Instances/Instances 1/ca4663_08.gt,4662,20000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0137,,,,,,0,,0,,,
Instances/Instances 1/ca4663_08.gt,4662,20000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0042,,,,,,,,,,,
Instances/Instances 1/ca4663_08.gt,4662,20000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0042,6,1,1,4662,1.0,,0,0,116358,0,
Instances/Instances 1/ca4663_09.gt,4662,50000.0,86400.0,PTVRP,NO SOLUTION,,,0.0091,,,,,,,,,,,
Instances/Instances 1/ca4663_09.gt,4662,50000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.061,,,,,,0,,0,,,
Instances/Instances 1/ca4663_09.gt,4662,50000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.0133,,,,,,0,,0,,,
Instances/Instances 1/ca4663_09.gt,4662,50000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.0038,,,,,,,,,,,
Instances/Instances 1/ca4663_09.gt,4662,50000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0043,3,1,1,4662,1.0,,0,0,116358,0,
Instances/Instances 1/ca4663_10.gt,4662,100000.0,86400.0,PTVRP,NO SOLUTION,,,0.0089,,,,,,,,,,,
Instances/Instances 1/ca4663_10.gt,4662,100000.0,86400.0,PTVRP_CONT,NO SOLUTION,,,0.0568,,,,,,0,,0,,,
Instances/Instances 1/ca4663_10.gt,4662,100000.0,86400.0,PTVRP_CONT_FIX,NO SOLUTION,,,0.014,,,,,,0,,0,,,
Instances/Instances 1/ca4663_10.gt,4662,100000.0,86400.0,PTVRP_LAYERED,NO SOLUTION,,,0.004,,,,,,,,,,,
Instances/Instances 1/ca4663_10.gt,4662,100000.0,86400.0,PTVRP_LAYERED_CONT_FIX,NO SOLUTION,,,0.0045,2,1,1,4662,1.0,,0,0,116358,0,
Instances/Instances 1/ch130_01.gt,129,100.0,86400.0,PTVRP,23377.0,36,2,0.0018,,,,,,,,,,,
Instances/Instances 1/ch130_01.gt,129,100.0,86400.0,PTVRP_CONT,23377.0,36,2,0.0018,,,,,,0,,0,,,0.0
Instances/Instances 1/ch130_01.gt,129,100.0,86400.0,PTVRP_CONT_FIX,23377.0,36,2,0.0019,,,,,,0,,0,,,0.0
